"brand_name","category_name","product_name","sell_price","url"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit VT65ML7BIIF Commercially Approved Medical Upright Freezer with 3.5 cu. ft. Capacity  Factory Installed Lock  Removable Storage B","$1,639.99","https://www.sears.com/summit-vt65ml7biif-commercially-approved-medical-upright-freezer-with/p-SPM10418570218"
"Summit Appliance","Appliances_Freezers & Ice Makers_Ice Makers","Summit Appliance Summit 15"" wide built-in undercounter kegerator, no tap kit included","$1,639.04","https://www.sears.com/summit-appliance-summit-sbc15nkcss-15inchw-built-in-kegerator/p-A077170059"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit VT65MLBISSTB 24"""" Medical Use Freezer with 3.5 cu. ft. Capacity  Factory Installed Lock  -25 Degrees C Capable  Three Removable","$1,579.99","https://www.sears.com/summit-toys-vt65mlbisstb-24-amp-quot-medical-use-freezer-with/p-SPM10171813618"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit VT65MLBIIF 24"""" Medically Approved Upright Freezer with 3.5 cu. ft. Capacity  Factory Installed Lock  Three Slide Out Drawers  A","$1,579.99","https://www.sears.com/summit-vt65mlbiif-24-medically-approved-upright-freezer-with/p-SPM10419819818"
"Whynter","Appliances_Freezers & Ice Makers_Ice Makers","Whynter  50 lbs Energy Star Built-In & Freestanding Ice Maker","$1,479.01","https://www.sears.com/whynter-wh601693-whynter-50-lbs-energy-star/p-A118397181"
"U-line","Appliances_Freezers & Ice Makers_Ice Makers","U-line CR014BC01A 14 in. Black Solid Crescent Flange Ice Maker","$1,431.89","https://www.sears.com/u-line-u6j-cr014bc01a-14-in-black/p-A113259032"
"AlimentaciOn","Appliances_Freezers & Ice Makers_Ice Makers","AlimentaciOn CR014BC01A 14 in. Black Solid Crescent Flange Ice Maker","$1,431.54","https://www.sears.com/alimentacion-al3027676-cr014bc01a-14-in-black-solid-crescent-flange-ice-maker/p-A120391954"
"Top Chef","Appliances_Freezers & Ice Makers_Ice Makers","Top Chef Automatic Flake ICE Maker","$1,420.83","https://www.sears.com/top-chef-to3744900-automatic-flake-ice-maker/p-A121663565"
"Summit Appliance","Appliances_Freezers & Ice Makers_Ice Makers","Summit Appliance Summit 15"" wide built-in undercounter kegerator, no tap kit included","$1,402.45","https://www.sears.com/summit-appliance-summit-sbc15nkif-15inchw-built-in-kegerator/p-A077170040"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit r with 3.5 cu. ft. Capacity  Factory Installed Lock  Three Removable Storage Baskets and Adjustable Thermostat in Stainless Stee","$1,389.99","https://www.sears.com/summit-toys-counter-height-manual-defrost-25/p-SPM8607200202"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit VT65ML7SSHV 24"""" Commercially Approved Upright Freezer with 3.5 cu. ft. Capacity  Factory Installed Lock  Three Removable Storag","$1,389.99","https://www.sears.com/summit-toys-counter-height-manual-defrost-25/p-SPM8607200402"
"SharpTools","Appliances_Freezers & Ice Makers_Ice Makers","SharpTools 34.25 x 15 x 22.5 in. Built-In Undercounter Wine Kegerator&#44; Black Cabinet","$1,376.58","https://www.sears.com/sharptools-sh2468210-34.25-x-15-x-22.5-in/p-A113325124"
"Raritan","Appliances_Freezers & Ice Makers_Ice Makers","Raritan 88B515-1 Raritan Icerette Automatic Ice Cube Maker - Stainless Steel - 115V","$1,352.53","https://www.sears.com/raritan-88b515-1-raritan-icerette-automatic-ice-cube-maker-stainless-steel-115v/p-A119039538"
"MegaMixer","Appliances_Freezers & Ice Makers_Ice Makers","MegaMixer Icerette Automatic Ice Cube Maker - Stainless Steel - 115V","$1,352.18","https://www.sears.com/megamixer-me3462442-icerette-automatic-ice-cube-maker-stainless-steel-115v/p-A121568389"
"Summit Appliance","Appliances_Freezers & Ice Makers_Ice Makers","Summit Appliance Summit Commercial Commercially listed 5.5 cu.ft. counter height beverage center in a 24"" footprint, with black cabinet, glass door, thin stainle","$1,350.01","https://www.sears.com/summit-appliance-bim25-16-in-freestanding-built-in/p-A112506923"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit VT65MLADA 24"""" Medically Approved ADA Compliant Upright Freezer with 3.5 cu. ft. Capacity  White Cabinet  Factory Installed Lock","$1,329.99","https://www.sears.com/summit-toys-counter-height-manual-defrost-25/p-SPM8607200802"
"Element","Appliances_Freezers & Ice Makers_Chest Freezers","Element EUF17CEBW 17 Cu. Ft. White Convertible Upright Freezer Estar","$1,299.99","https://www.sears.com/element-euf17cebw-17-cu-ft-white-convertible-upright/p-A119212335"
"Countdown-to-Cook","Appliances_Freezers & Ice Makers_Ice Makers","Countdown-to-Cook 5.4 cu. ft. Kegerator","$1,299.64","https://www.sears.com/countdown-to-cook-co2196433-5.4-cu-ft-kegerator/p-A113338100"
"Element","Appliances_Freezers & Ice Makers_Chest Freezers","Element EUF17CECS 17 Cu. Ft. Stainless Steel Convertible Upright Freezer","$1,199.99","https://www.sears.com/element-euf17cecs-17-cu-ft-stainless-steel-convertible-upright-freezer/p-A122435108"
"RazorEdge","Appliances_Freezers & Ice Makers_Ice Makers","RazorEdge 14 in. Undercounter Automatic Marine Ice Maker 23 lbs Daily Output&#44; Stainless Steel","$1,168.44","https://www.sears.com/razoredge-ra3975547-14-in-undercounter-automatic-marine-ice-maker-23-lbs-daily-output-44-stainless-steel/p-A121461347"
"Top Chef","Appliances_Freezers & Ice Makers_Ice Makers","Top Chef Automatic Flake ICE Maker - Stainless Steel","$1,105.05","https://www.sears.com/top-chef-to3741358-automatic-flake-ice-maker-stainless-steel/p-A121975764"
"Summit Appliance","Appliances_Freezers & Ice Makers_Ice Makers","Summit Appliance Summit 15"" wide built-in undercounter kegerator, no tap kit included","$1,093.91","https://www.sears.com/summit-appliance-summit-sbc15nk-15inchw-built-in-kegerator/p-A077169994"
"Summit","Appliances_Freezers & Ice Makers_Chest Freezers","Summit 3.5 cu. ft. Capacity  Fully Finished Cabinet  Factory Installed Lock  Three Removable Storage Drawers and -25C Operation in Whit","$1,009.99","https://www.sears.com/summit-vt65ml-3.5-cu-ft-capacity-fully/p-A012788944"
"Galanz","Appliances_Freezers & Ice Makers_Chest Freezers","Galanz 14 CF Chest Freezer, Manual Defrost","$869.23","https://www.sears.com/galanz-glf14cwed11-chest-freezer-with-14-cu-ft/p-A109368630"
"MegaMixer","Appliances_Freezers & Ice Makers_Ice Makers","MegaMixer 420W Automatic Stainless Steel Ice Maker","$852.30","https://www.sears.com/megamixer-me522562-420w-automatic-stainless-steel-ice-maker/p-A112496373"
"MegaMixer","Appliances_Freezers & Ice Makers_Ice Makers","MegaMixer 300W Automatic Stainless Steel Ice Maker","$746.16","https://www.sears.com/megamixer-me522561-300w-automatic-stainless-steel-ice-maker/p-A112497444"
"Kitchen King","Appliances_Freezers & Ice Makers_Ice Makers","Kitchen King Whynter  Freestanding Ice Maker - Stainless Steel - 44lb capacity","$673.40","https://www.sears.com/kitchen-king-ki4245769-whynter-freestanding-ice-maker-stainless-steel-44lb-capacity/p-A121513446"
"VEVOR","Appliances_Freezers & Ice Makers_Ice Makers","VEVOR Happybuy 110V Commercial Ice Maker 100lbs/24h with 29lbs Storage 4x8 Cubes Stainless Steel Auto Clean for Bar Home","$658.39","https://www.sears.com/happybuy-commercialaiceamaker-happybuy-110v-commercial-ice-maker-100lbs-24h/p-A092494478"
"Avanti","Appliances_Freezers & Ice Makers_Chest Freezers","Avanti CF10F0W 10 Cu. Ft. White Chest Freezer","$619.99","https://www.sears.com/avanti-cf10f0w-avanti-10-cu-ft-white-chest/p-A110337527"
"Total Tactic","Appliances_Freezers & Ice Makers_Ice Makers","Total Tactic EP21967 Portable Built-In Stainless Steel Commercial Ice Maker","$596.01","https://www.sears.com/unbrand-fwam00135-built-in-stainless-steel-commercial-110lbs-24h/p-A060947498"
"Avanti","Appliances_Freezers & Ice Makers_Chest Freezers","Avanti VFM58B0W 5.8 Cu. Ft. White Upright Freezer","$579.99","https://www.sears.com/avanti-vfm58b0w-5.8-cu-ft-white-upright-freezer/p-A119212316"
"FastFood","Appliances_Freezers & Ice Makers_Ice Makers","FastFood 200W Crunchy-Chewable-Nugget Stainless Steel Ice Maker","$550.14","https://www.sears.com/fastfood-fa3686390-200w-crunchy-chewable-nugget-stainless-steel-ice-maker/p-A121324514"
"Benchmark USA","Appliances_Freezers & Ice Makers_Ice Makers","Benchmark USA Benchmark 71050 Snow Blitz Portable Snowcone Machine, 120V, 635W, 5.3A, 500 lbs/hr, 22-51/64"" Width x 18-1/2"" Height x 18""","$493.24","https://www.sears.com/benchmark-usa-benchmark-snow-blitz-snow-cone-machine/p-SPM11666270219"
"Equator Advanced Appliances","Appliances_Refrigerators_Compact Refrigerators","Equator Advanced Appliances Portable Fridge-Freezer","$489.00","https://www.sears.com/equator-advanced-appliances-pff07ic-portable-fridge-freezer/p-A106119743"
"Forraje","Appliances_Freezers & Ice Makers_Ice Makers","Forraje Sunpentown Under Counter Ice Maker with Stainless Steel Door","$479.70","https://www.sears.com/forraje-fo3756145-sunpentown-under-counter-ice-maker-with-stainless-steel-door/p-A121505541"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products Countertop Nugget Ice Maker 60Lbs/Day W/2 Ways Water Refill & Self-Cleaning","$465.99","https://www.sears.com/great-choice-products-gcp-1123-6577085-countertop-nugget-ice-maker-60lbs-day-w-2-ways-water-refill-self-cleaning/p-A121295640"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products Countertop Chewable Ice Maker Nugget Ice Maker Machine 29Lb/Day Self-Cleaning","$465.99","https://www.sears.com/great-choice-products-gcp-1123-6577503-countertop-chewable-ice-maker-nugget-ice-maker-machine-29lb-day-self-cleaning/p-A121296426"
"GCP Products","Appliances_Freezers & Ice Makers_Ice Makers","GCP Products 44Lb Countertop Ice Maker With 2.6Lb Auto-Renew Basket And Automatic Cleaning","$454.99","https://www.sears.com/gcp-products-gcp-923-673842-44lb-countertop-ice-maker-with-2.6lb-auto-renew-basket-and-automatic-cleaning/p-A120047101"
"Total Tactic","Appliances_Freezers & Ice Makers_Ice Makers","Total Tactic FP10032US-SL Ice Making Machine with 29 Pounds Pebble Ice Per Day, Silver","$442.62","https://www.sears.com/total-tactic-fp10032us-sl-ice-making-machine-with-29-pounds-pebble-ice-per-day-silver/p-A121192681"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products 44Lbs/24H Portable Led Ice Maker Cube Machine Countertop W/ Scoops Self-Cleaning","$414.99","https://www.sears.com/great-choice-products-gcp-2310-6509392-44lbs-24h-portable-led-ice-maker-cube-machine-countertop-w-scoops-self-cleaning/p-A120866226"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products 2-In-1 Countertop Ice Maker Stainless Steel Ice Cube Machine W/ Water Dispenser","$408.99","https://www.sears.com/great-choice-products-gcp-1123-6577653-2-in-1-countertop-ice-maker-stainless-steel-ice-cube-machine-w/p-A121296169"
"GCP Products","Appliances_Freezers & Ice Makers_Ice Makers","GCP Products 33Lb Per Day Countertop Ice Maker, 1-Click Auto Operation, Red","$408.99","https://www.sears.com/gcp-products-gcp-923-671356-33lb-per-day-countertop-ice-maker-1-click-auto-operation-red/p-A120046818"
"GCP Products","Appliances_Freezers & Ice Makers_Ice Makers","GCP Products 33Lb Per Day Countertop Ice Maker, 1-Click Auto Operation, Stainless","$408.99","https://www.sears.com/gcp-products-gcp-923-672230-33lb-per-day-countertop-ice-maker-1-click-auto-operation-stainless/p-A120046175"
"NewAir","Appliances_Freezers & Ice Makers_Chest Freezers","Newair 25 Qt. Jobsite Cooler Car Refrigerator  Battery Powered 18/20V .Dewalt/Milwaukee/Bosch/Makita Battery 12/24V Mini Fridge","$399.99","https://www.sears.com/newair-npr025ylj0-newair-25-qt-jobsite-cooler-car-refrigerator-battery-powered-18-20v-dewalt-milwaukee-bosch-makita-battery-12-24v-mini-fridge-fo/p-A120874079"
"Commercial Cool","Appliances_Freezers & Ice Makers_Upright Freezers","Commercial Cool 6.0 Cu. Ft. Upright Freezer,White","$389.99","https://www.sears.com/commercial-cool-ccul60w6-6.0-cu-ft-upright-freezer-white/p-A119151811"
"RazorEdge","Appliances_Freezers & Ice Makers_Ice Makers","RazorEdge ICM-20 in.SB 2.1 qt Upright Ice Cream Maker with Stainless Steel Bowl","$383.35","https://www.sears.com/razoredge-ra143848-icm-20-in-sb-2.1-qt-upright/p-A118397033"
"Total Tactic","Appliances_Freezers & Ice Makers_Ice Makers","Total Tactic FP10074US 2-in-1 Stainless Steel Countertop Ice Maker with Water Dispenser","$363.90","https://www.sears.com/total-tactic-fp10074us-2-in-1-stainless-steel-countertop-ice-maker-with-water-dispenser/p-A121196410"
"Total Tactic","Appliances_Freezers & Ice Makers_Ice Makers","Total Tactic ES10127US-SL 3-in-1 Water Cooler Dispenser with Built-in Ice Maker & 3-Temperature Settings&#44; Silver","$362.60","https://www.sears.com/total-tactic-es10127us-sl-3-in-1-water-cooler-dispenser-with-built-in-ice-maker-3-temperature-settings-44/p-A121187329"
"RazorEdge","Appliances_Freezers & Ice Makers_Ice Makers","RazorEdge Portable Ice Maker - Stainless Steel - 49lb Capacity - Water Connection Included","$361.43","https://www.sears.com/razoredge-ra3271352-portable-ice-maker-stainless-steel-49lb-capacity-water-connection-included/p-A120931810"
"Avanti","Appliances_Freezers & Ice Makers_Chest Freezers","Avanti CF5F0W 5.0 Cu. Ft. White Chest Freezer","$339.99","https://www.sears.com/avanti-cf5f0w-5.0-cu-ft-white-chest-freezer/p-A116250885"
"havato","Appliances_Freezers & Ice Makers_Ice Makers","havato nugget ice maker countertop, auto-cleaning pebble ice maker with ice basket & scoop, 33lbs in 24h, chewable ice maker ","$307.98","https://www.sears.com/havato-rnab0bw3pb94w-havato-nugget-ice-maker-countertop-auto-cleaning-pebble-ice-maker-with-ice-basket-scoop-33lbs-in/p-A121287626"
"RazorEdge","Appliances_Freezers & Ice Makers_Ice Makers","RazorEdge 2.1 Quart Ice Cream Maker - Stainless Steel","$293.96","https://www.sears.com/razoredge-ra123113-2.1-quart-ice-cream-maker-stainless/p-A118397032"
"FastFood","Appliances_Freezers & Ice Makers_Ice Makers","FastFood 33 lbs Square Clear Cube Compact Ice Maker&#44; Black","$292.75","https://www.sears.com/fastfood-fa2633161-33-lbs-square-clear-cube-compact/p-A113303386"
"Great Northern Popcorn Company","Appliances_Freezers & Ice Makers_Ice Makers","Great Northern Popcorn Company 83-DT5616 6057 Hawaiian Shaved Ice Machine Great for Slushies & Flavored Ice Shaver Snow Cone Maker","$286.45","https://www.sears.com/great-northern-popcorn-company-83-dt5616-6057-hawaiian/p-A114041096"
"FastFood","Appliances_Freezers & Ice Makers_Ice Makers","FastFood 40 lbs Ice Maker&#44; Silver","$285.35","https://www.sears.com/fastfood-fa3683756-40-lbs-ice-maker-44-silver/p-A122057776"
"Insignia","Appliances_Freezers & Ice Makers_Ice Makers","Insignia- Portable Clear Ice Maker with Auto Shut-off - Stainless Steel","$282.99","https://www.sears.com/insignia-ns-imc44s3-insignia-portable-clear-ice-maker-with-auto-shut-off-stainless-steel/p-A121297000"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products Stainless Steel Ice Maker Machine Countertop 48Lbs/24H Self-Clean W/ Lcd Display","$282.99","https://www.sears.com/great-choice-products-gcp-2310-6503718-stainless-steel-ice-maker-machine-countertop-48lbs-24h-self-clean-w-lcd-display/p-A120862718"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products 2 In 1 Ice Maker Water Dispenser Countertop 36Lbs/24H Lcd Display Black","$282.99","https://www.sears.com/great-choice-products-gcp-1123-6586965-2-in-1-ice-maker-water-dispenser-countertop-36lbs-24h-lcd-display-black/p-A121295268"
"Costway","Appliances_Freezers & Ice Makers_Ice Makers","Costway Electric Snow Cone Machine Ice Shaver Maker Shaving Crusher Dual Blades","$279.99","https://www.sears.com/costway-kc41088-costway-electric-snow-cone-machine-ice/p-A104475181"
"Deco Chef","Appliances_Freezers & Ice Makers_Ice Makers","deco chef countertop ice maker 40lb/24h, 24 full cubes every 15 minutes, adjustable size, digital control and timer, self-cle","$277.99","https://www.sears.com/deco-chef-rnab097wszggm-deco-chef-countertop-ice-maker-40lb-24h-24-full-cubes-every-15-minutes-adjustable-size-digital/p-A121284983"
"Silonn","Appliances_Freezers & Ice Makers_Ice Makers","silonn ice makers countertop - 24pcs ice cubes in 13 min, 45lbs per day, 2 ways to add water, auto self-cleaning, stainless s","$277.99","https://www.sears.com/silonn-rnab0bzyy8fts-silonn-ice-makers-countertop-24pcs-ice-cubes-in-13-min-45lbs-per-day-2-ways-to/p-A121287627"
"ZSTAR","Appliances_Freezers & Ice Makers_Ice Makers","zstar nugget ice maker countertop with soft chewable ice, 10,000pcs/33lbs/day, portable ice machine with ice scoop, self-clea","$277.99","https://www.sears.com/zstar-rnab0ccs741vw-zstar-nugget-ice-maker-countertop-with-soft-chewable-ice-10-000pcs-33lbs-day-portable-ice-machine-with-ice-scoop/p-A121287637"
"Silonn","Appliances_Freezers & Ice Makers_Ice Makers","silonn ice makers countertop - 24pcs ice cubes in 13 min, 45lbs per day, 2 ways to add water, auto self-cleaning, stainless s","$277.99","https://www.sears.com/silonn-rnab0by2py97k-silonn-ice-makers-countertop-24pcs-ice-cubes-in-13-min-45lbs-per-day-2-ways-to/p-A121287572"
"FOHERE","Appliances_Freezers & Ice Makers_Ice Makers","FOHERE nugget ice maker countertop, makes 33lbs crunchy ice in 24h, 5.3lbs basket at a time, self-cleaning pebble ice machine with s","$277.99","https://www.sears.com/fohere-rnab0b7b44kcc-nugget-ice-maker-countertop-makes-33lbs-crunchy-ice-in-24h-5.3lbs-basket-at-a-time-self/p-A121285984"
"R.W.FLAME","Appliances_Freezers & Ice Makers_Ice Makers","r.w.flame protable nugget ice maker countertop, pebble/pellet ice maker machine with auto self-cleaning,11000pcs/35lbs/24hrs,","$277.99","https://www.sears.com/r-w-flame-rnab0c1mz33nj-r-w-flame-protable-nugget-ice-maker-countertop-pebble-pellet-ice-maker-machine-with-auto-self-cleaning-11000pcs-35lbs-24hrs/p-A121287641"
"ZSTAR","Appliances_Freezers & Ice Makers_Ice Makers","ZSTAR nugget ice maker countertop with soft chewable ice, zstar 10,000pcs/44lbs/day, portable ice machine with ice scoop, self-clea","$277.99","https://www.sears.com/zstar-rnab0ccv5h46j-nugget-ice-maker-countertop-with-soft-chewable-ice-zstar-10-000pcs-44lbs-day-portable-ice-machine-with-ice-scoop/p-A121284986"
"R.W.FLAME","Appliances_Freezers & Ice Makers_Ice Makers","r.w.flame nugget ice maker countertop, portable pebble/pellet ice maker machine with auto self-cleaning,11000pcs/35lbs/24hrs,","$277.99","https://www.sears.com/r-w-flame-rnab0btkwxc8b-r-w-flame-nugget-ice-maker-countertop-portable-pebble-pellet-ice-maker-machine-with-auto-self-cleaning-11000pcs-35lbs-24hrs/p-A121287541"
"ahloki","Appliances_Freezers & Ice Makers_Ice Makers","ahloki drop in ice chest outdoor ice chest built-in stainless steel ice bucket with removable lid,21''l x 14''w x 12''h","$276.69","https://www.sears.com/ahloki-rnab0bzcmywfc-drop-in-ice-chest-outdoor-ice-chest-built-in-stainless-steel-ice-bucket-with-removable-lid-21inchl/p-A121287625"
"Silonn","Appliances_Freezers & Ice Makers_Ice Makers","silonn nugget ice maker countertop, pebble ice maker with soft chewable ice, one-click operation ice machine with self-cleani","$273.19","https://www.sears.com/silonn-rnab0cd2c8m4d-silonn-nugget-ice-maker-countertop-pebble-ice-maker-with-soft-chewable-ice-one-click-operation-ice/p-A121287056"
"MELEG","Appliances_Freezers & Ice Makers_Ice Makers","MELEG outdoor drop in ice chest stainless steel drop in cooler drop in ice cooler ice chest with cover (20x16x13)","$272.60","https://www.sears.com/meleg-rnab0cbq8g92n-outdoor-drop-in-ice-chest-stainless-steel-drop-in-cooler-drop-in-ice-cooler-ice-chest/p-A121287303"
"BARTON","Appliances_Freezers & Ice Makers_Ice Makers","barton portable ice maker machine for counter top makes 26 lbs per day ice cubes ready in 6 minutes ice maker w/ice scoop (si","$272.34","https://www.sears.com/barton-rnab07r8wyd3z-barton-portable-ice-maker-machine-for/p-A113977600"
"MELEG","Appliances_Freezers & Ice Makers_Ice Makers","MELEG outdoor drop in ice chest built-in stainless steel ice bucket with removable lid,20l x 16w x 13h inch","$272.01","https://www.sears.com/meleg-rnab0c5ccq4dm-outdoor-drop-in-ice-chest-built-in-stainless-steel-ice-bucket-with-removable-lid-20l-x-16w/p-A121287101"
"sonicpower","Appliances_Freezers & Ice Makers_Ice Makers","sonicpower bar ice maker, cocktail quality clear ice cubes, 40lbs per day capacity, premium stainless steel finishing, ice sc","$271.65","https://www.sears.com/sonicpower-rnab0bg699czy-sonicpower-bar-ice-maker-cocktail-quality-clear-ice-cubes-40lbs-per-day-capacity-premium-stainless-steel/p-A121286004"
"imm","Appliances_Freezers & Ice Makers_Ice Makers","imm five pack imm float switch replacement for hoshizaki ice machine replaces 4a6142g01","$271.33","https://www.sears.com/imm-rnab0b9hzl5tf-five-pack-imm-float-switch-replacement-for-hoshizaki-ice-machine-replaces-4a6142g01/p-A121287302"
"imm","Appliances_Freezers & Ice Makers_Ice Makers","imm five pack imm float switch replacement for hoshizaki ice machine replaces 4a7080g01","$271.33","https://www.sears.com/imm-rnab0b9hvfjyv-five-pack-imm-float-switch-replacement-for-hoshizaki-ice-machine-replaces-4a7080g01/p-A121284949"
"Avanti","Appliances_Freezers & Ice Makers_Ice Makers","Avanti Stainless Steel Portable Ice Maker","$270.50","https://www.sears.com/avanti-av465871-stainless-steel-portable-ice-maker/p-A113774281"
"Whynter","Appliances_Freezers & Ice Makers_Ice Makers","Whynter Countertop Direct Connection Ice Maker and Water Dispenser (Silver)","$266.40","https://www.sears.com/whynter-countertop-ice-maker-and-water-dispenser-with/p-04649050000P"
"SOUKOO","Appliances_Freezers & Ice Makers_Ice Makers","soukoo ice maker countertop with 40lbs/day (18f)","$265.29","https://www.sears.com/soukoo-rnab08r5xy25w-soukoo-ice-maker-countertop-with-40lbs-day-18f/p-A121287222"
"Costway","Appliances_Freezers & Ice Makers_Ice Makers","Costway 2-in-1 Stainless Steel Countertop Ice Maker Water Dispenser 48Lbs/24H w/ Scoop","$259.99","https://www.sears.com/costway-fp10074us-2-in-1-stainless-steel-countertop/p-A109522053"
"RazorEdge","Appliances_Freezers & Ice Makers_Ice Makers","RazorEdge 1.28 qt. Compact Upright Automatic Ice Cream Maker with Stainless Steel Bowl Limited Black Pink Edition","$258.90","https://www.sears.com/razoredge-ra3963125-1.28-qt-compact-upright-automatic-ice-cream-maker-with-stainless-steel-bowl-limited-black-pink-edition/p-A121969212"
"Danby","Appliances_Freezers & Ice Makers_Ice Makers","Danby Portable Ice Maker","$258.53","https://www.sears.com/danby-da331243-portable-ice-maker/p-A113764815"
"Beckett","Appliances_Freezers & Ice Makers_Ice Makers","Beckett ice machine pump","$257.05","https://www.sears.com/beckett-rnab00evyyvhe-ice-machine-pump/p-A121286478"
"YesParts","Appliances_Freezers & Ice Makers_Ice Makers","yesparts 00798552 durable appliance ice maker","$256.28","https://www.sears.com/yesparts-rnab0c3xt65r9-yesparts-00798552-durable-appliance-ice-maker/p-A121286998"
"Silonn","Appliances_Freezers & Ice Makers_Ice Makers","silonn ice makers countertop - 24pcs ice cubes in 13 min, 45lbs per day, 2 ways to add water, auto self-cleaning, stainless s","$253.51","https://www.sears.com/silonn-rnab0c6xq42nj-silonn-ice-makers-countertop-24pcs-ice-cubes-in-13-min-45lbs-per-day-2-ways-to/p-A121286313"
"Deco Chef","Appliances_Freezers & Ice Makers_Ice Makers","deco chef countertop ice maker 40lb/24h, 24 full cubes every 15 minutes, adjustable size, digital control and timer, self-cle","$252.59","https://www.sears.com/deco-chef-rnab097wyf2gy-deco-chef-countertop-ice-maker-40lb-24h-24-full-cubes-every-15-minutes-adjustable-size-digital/p-A121284919"
"Deco Chef","Appliances_Freezers & Ice Makers_Ice Makers","deco chef 40lb countertop ice maker for home, office, bars, and parties, makes extra large cubes, 2.4 lb of ice every 15-20 m","$252.59","https://www.sears.com/deco-doesnotapply-deco-chef-countertop-40lb-ice-maker/p-A097520212"
"Joy Pebble","Appliances_Freezers & Ice Makers_Ice Makers","joy pebble nugget stainless steel ice maker, countertop chewable nugget ice machine, one-click quick ice making 33lbs/day, se","$252.59","https://www.sears.com/joy-pebble-rnab0ccrrbcqc-joy-pebble-nugget-stainless-steel-ice-maker-countertop-chewable-nugget-ice-machine-one-click-quick/p-A121284958"
"Silonn","Appliances_Freezers & Ice Makers_Ice Makers","Silonn nugget countertop ice maker, silonn chewable pellet ice machine with self-cleaning function, 33lbs/24h for home, kitchen, off","$252.55","https://www.sears.com/silonn-rnab0c9swh3rc-nugget-countertop-ice-maker-silonn-chewable-pellet-ice-machine-with-self-cleaning-function-33lbs-24h-for-home/p-A121285988"
"Great Choice Products","Appliances_Freezers & Ice Makers_Ice Makers","Great Choice Products Stainless Ice Maker Countertop 33Lbs/24H Self-Clean Function W/ Scoop","$251.99","https://www.sears.com/great-choice-products-gcp-2310-6503716-stainless-ice-maker-countertop-33lbs-24h-self-clean-function-w-scoop/p-A120865780"
"Frigidaire(R)","Appliances_Freezers & Ice Makers_Ice Makers","Frigidaire(R) frigidaire efic452-ss 40 lbs extra large clear maker, stainless steel, makes square ice","$251.23","https://www.sears.com/frigidaire-985291525-frigidaire-40-lbs-countertop-clear-square/p-A049356375"
"VEVOR","Appliances_Freezers & Ice Makers_Ice Makers","vevor 110v countertop ice maker 70lb/24h, 350w automatic portable ice machine with 11lb storage, 36pcs per tray, auto operati","$249.86","https://www.sears.com/vevor-rnab095pn5tnz-vevor-110v-countertop-ice-maker-70lb-24h/p-A113977974"
"Deco Chef","Appliances_Freezers & Ice Makers_Ice Makers","deco chef dcim40blu countertop portable ice maker for home or office 40 lb/day blue (renewed)","$247.11","https://www.sears.com/deco-chef-rnab0bfvmrrvm-deco-chef-dcim40blu-countertop-portable-ice-maker-for-home-or-office-40-lb-day-blue-renewed/p-A121287171"
"MELEG","Appliances_Freezers & Ice Makers_Ice Makers","MELEG drop-in ice chest built in ice bin with removable cover, single basin insulated wall ice chest with cover, stainless steel,20","$247.09","https://www.sears.com/meleg-rnab0c5c7mkkd-drop-in-ice-chest-built-in-ice-bin-with-removable-cover-single-basin-insulated-wall-ice/p-A121287490"
"glob pro solutions","Appliances_Freezers & Ice Makers_Ice Makers","glob pro solutions wp2217220 ckd4535 circulation pump","$241.36","https://www.sears.com/glob-pro-solutions-rnab0bkz1n455-glob-pro-solutions-wp2217220-ckd4535-circulation-pump/p-A121285024"
"Deco Chef","Appliances_Freezers & Ice Makers_Ice Makers","deco chef icmred countertop portable ice maker for home or office 40 lb/day red with black lid (renewed)","$240.26","https://www.sears.com/deco-chef-rnab0bfv16twv-deco-chef-icmred-countertop-portable-ice-maker-for-home-or-office-40-lb-day-red-with/p-A121287390"
"ForeverPRO","Appliances_Freezers & Ice Makers_Ice Makers","foreverpro 297345201 ice maker for frigidaire freezer 297345200 1795086 ah3419188 ea3419188","$240.20","https://www.sears.com/foreverpro-rnab082j9d2g7-foreverpro-297345201-ice-maker-for-frigidaire-freezer-297345200-1795086-ah3419188-ea3419188/p-A121285923"
"imm","Appliances_Freezers & Ice Makers_Ice Makers","imm ice machine pump motor replacement for ice-o-matic 9161076-01 803338","$238.89","https://www.sears.com/imm-rnab0bhl4tvbs-imm-ice-machine-pump-motor-replacement-for-ice-o-matic-9161076-01-803338/p-A121284960"
