"brand_name","category_name","product_name","sell_price","url"
"Stock Preferred","Tools_Tool Sets_Mechanics Tool Sets","Stock Preferred 198 PCS Mechanics Kit","$90.99","https://www.sears.com/stock-preferred-198-pcs-mechanics-kit/p-A117507913"
"REXBETI","Tools_Tool Sets_Specialty Tool Sets","rexbeti premium tool kit with 16 inch tool bag, steel home repairing tool set, large mouth opening tool bag with 19 pockets","$84.23","https://www.sears.com/rexbeti-169-piece-premium-tool-kit-with-16/p-A090572763"
"Tite-Reach Extension Wrench","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Tite-Reach Extension Wrench 1/4"" professional tite-reach extension wrench tool","$81.84","https://www.sears.com/tite-reach-tr-tools-llc-tr14v1-tite-reach/p-A017138471"
"Stanley Bostitch","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Stanley Bostitch bostitch pn50 mini impact nailer","$77.42","https://www.sears.com/bostitch-pn50-mini-impact-nailer/p-SPM8909051323"
"HANGZHOU GREATSTAR INDUSTRIAL ","Tools_Tool Sets_Home Owner Tool Sets","HANGZHOU GREATSTAR INDUSTRIAL  WORKPRO 52-Piece Pink Tools Set, Household Tool Kit with Storage Toolbox, Basic Tool Set for Home, Garage, Apartment, Dorm, New","$74.05","https://www.sears.com/hangzhou-greatstar-industrial-workpro-52-piece-pink/p-A114221315"
"FIRSTBUY","Tools_Tool Sets_Mechanics Tool Sets","FIRSTBUY Car Emergency Kit, 99 in 1 Multifunctional Roadside Assistance Car Breakdown Kit","$72.46","https://www.sears.com/first-class-99pcs-roadside-assistance-car-emergency-kit/p-A076459084"
"SYBA","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","SYBA Soldering Iron Kit Electronics, 56-in-1, 60W Adjustable Temperature Soldering Iron, Solder Wick, Precision Screw Driver, Solder","$69.97","https://www.sears.com/syba-soldering-iron-kit-electronics-56-in-1/p-A097966839"
"Grizzly","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","grizzly h2725 ratchet t-handlee tap wrench, set","$69.08","https://www.sears.com/grizzly-ratchet-t-handle-tap-wrench-set/p-SPM7423756423"
"Hi-Spec","Tools_Tool Sets_Specialty Tool Sets","hi-spec 54pc pink home diy tool kit for women, office & garage. complete ladies basic house tool box set","$66.17","https://www.sears.com/hi-spec-hi-spec-54pc-pink-home-diy/p-A116287692"
"Sainty Art Works","Tools_Tool Storage_Portable Toolboxes","Sainty Art Works Fanmats Dallas Cowboys Tool Box","$65.10","https://www.sears.com/sainty-79-309-dallas-cowboys-tm-16inch-tool-box/p-SPM9180981317"
"FESTOOL","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","festool 492126 ro125 feq stickfix sanding pad, supersoft, 125mm (5 in)","$61.26","https://www.sears.com/festool-492126-ro125-feq-stickfix-sanding-pad/p-A046841638"
"Dutton-Lainson Company","Tools_Tool Sets_Specialty Tool Sets","Dutton-Lainson Company GOLDENROD 250-495 9-1/2 Fuel Filter","$59.08","https://www.sears.com/dutton-lainson-56599-495-goldenrod-1-quot-npt-fuel/p-SPM5964250905"
"MOB Peddinghaus","Tools_Tool Sets_Mechanics Tool Sets","MOB Peddinghaus 17-Piece FusionBox Mechanics Tool Set","$57.50","https://www.sears.com/mob-peddinghaus-17-pc-3-8inch-socket-set-with/p-00912106000P"
"GCP Products","Tools_Tool Sets_Specialty Tool Sets","GCP Products Magnetic Screwdrivers Set With Case, 42-Piece Includs Slotted, Phillips, Hex, Pozidriv,Torx And Precision Screwdriver Set Too…","$54.99","https://www.sears.com/gcp-products-magnetic-screwdrivers-set-with-case-42/p-A119204740"
"Crescent","Tools_Tool Sets_Specialty Tool Sets","crescent 25 pc 3/8"" drive pass-thru x6 standard spline mechanics tool set - cx6pt25","$50.96","https://www.sears.com/crescent-25-pc-3-8inch-drive-pass-thru/p-A116289585"
"Performance Tool","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Performance Tool W54085 Oil Cartridge Socket Set (24, 27, 29, 30, 32, 36 and 38mm Sizes)","$50.41","https://www.sears.com/performance-tool-w54085-oil-cartridge-socket-set-24/p-SPM8831445902"
"GCP Products","Tools_Tool Sets_Specialty Tool Sets","GCP Products Tp65 Indoor Outdoor Thermometer Digital Wireless Hygrometer Temperature Humidity Monitor With Jumbo Touchscreen And Backlight…","$45.99","https://www.sears.com/gcp-products-tp65-indoor-outdoor-thermometer-digital-wireless/p-A119194286"
"Irwin","Tools_Tool Sets_Specialty Tool Sets","Irwin BOLT-GRIP 5 pc. Expansion Bolt Extractor Set","$41.51","https://www.sears.com/irwin-bolt-grip-5-piece-expansion-bolt/p-00950927000P"
"Olsa Tools","Tools_Tool Sets_Specialty Tool Sets","Olsa Tools Wall Mount Wrench Organizer | Red Anodized Aluminum + Black Clips | Holds 14 Wrenches","$37.04","https://www.sears.com/olsa-tools-wall-mount-wrench-organizer-red/p-A082467130"
"Pro-Grade","Tools_Tool Sets_Electricians Tool Sets","Pro-Grade ProGrade 6 pc bit socket set","$36.62","https://www.sears.com/pro-grade-19031-6-piece-3-8-inch-driver/p-A020506134"
"Irwin","Tools_Tool Sets_Mechanics Tool Sets","IRWIN Tools IMPACT Performance Series BOLT GRIP Deep Well Bolt Extractors, 3/8-inch Square Drive, 6-Piece Set with 1/4-inch","$35.99","https://www.sears.com/irwin-1859143-6pc-bolt-grip-high-carbon-steel/p-MCR1637921512"
"Edge Eyewear","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","edge eyewear sr116 reclus safety glasses, black with smoke lens","$33.99","https://www.sears.com/edge-eyewear-edge-eyewear-sr116-reclus-safety-glasses/p-SPM8841501523"
"Flex Cut","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Flex Cut KN13 Flex Cut Detail Carving Knife with 1-1/2 In. Blade KN13","$33.35","https://www.sears.com/flexcut-detail-knife/p-SPM7953123117"
"HELI COIL DIVISION","Tools_Tool Sets_Specialty Tool Sets","HELI COIL DIVISION THREAD REPAIR USS 3/8X16","$33.16","https://www.sears.com/helicoil-thread-repair-kit-3-8-16in/p-00920973000P"
"Stock Preferred","Tools_Tool Sets_Mechanics Tool Sets","Stock Preferred Mechanics Tool Set Red 39 Pcs","$32.99","https://www.sears.com/stock-preferred-mechanics-tool-set-red-39-pcs/p-A117555256"
"CANTEX","Tools_Tool Sets_Specialty Tool Sets","Cantex 5133709 Cantex Electrical Box: PVC, 4 in Nominal Dp, 4 3/8 in Nominal Wd, 4 3/8 in Nominal Lg, 2 Gangs  5133709","$30.79","https://www.sears.com/cantex-pvc-molded-junction-box-mfg-5133709u/p-SPM7645446723"
"BYNIIUR","Tools_Tool Sets_Home Owner Tool Sets","BYNIIUR Watch Repair Kit, Watch Case Opener Spring Bar Tools, Watch Battery Replacement Tool Kit, Watch Band Link Pin Tool Set with Car","$30.38","https://www.sears.com/byniiur-watch-repair-kit-watch-case-opener-spring/p-A114461940"
"Forney","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","forney 71860 chop saw blade with 5/8-inch arbor, metal type 1, a36r-bf, 10-inch-by-1/8-inch","$25.28","https://www.sears.com/forney-71860-chop-saw-blade-with-5-8-inch/p-00950040000P"
"Stock Preferred","Tools_Tool Sets_Mechanics Tool Sets","Stock Preferred 8Pcs Auto Car A/C Tyre Tire Valve Core Remover Removal 2 Way Wrench Tool Key Set","$23.99","https://www.sears.com/stock-preferred-8pcs-auto-car-a-c-tyre-tire-valve-core-remover-removal-2-way-wrench-tool-key-set/p-A120315846"
"HomeSaver Pro","Tools_Tool Sets_Home Owner Tool Sets","HomeSaver Pro Reline Essentials Magnetic Chuck Driver 1/4""","$22.99","https://www.sears.com/homesaver-reline-essentials-magnetic-chuck-driver-1-4inch-home/p-SPM8642297002"
"Kreg","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","kreg sml-c125-250 1-1/4"" coarse thread number 8 zinc coated pocket hole screws (250 count)","$22.49","https://www.sears.com/kreg-sml-c125-250-1-4-inch/p-SPM8805598602"
"meite","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","meite 18 Gauge Leg Length 5/8-Inch Galvanized Brad Nail (5000pcs/Box) (1-Large Pack)","$19.68","https://www.sears.com/meite-18-gauge-leg-length-5-8-inch-galvanized/p-A046841259"
"Lisle","Tools_Tool Sets_Specialty Tool Sets","Lisle 55000 Wire Holder Assembly","$18.88","https://www.sears.com/lisle-li55000-wire-holder-assembly-home-improvement/p-SPM8502494331"
"Kreg","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","kreg sps-f150-100 pocket screws 1 1/2-inch, 6 fine, pan head, 100 count","$17.86","https://www.sears.com/kreg-screws-1.5inch-6-fine-100/p-00989497000P"
"SteelLabels","Tools_Tool Sets_Specialty Tool Sets","SteelLabels Ultimate Magnetic Toolbox Labels - Blue Edition","$14.95","https://www.sears.com/steellabels-ultimate-magnetic-toolbox-labels-blue-edition/p-A036306138"
"Dremel","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Dremel Genuine OEM Replacement High Speed Bit # 192","$13.97","https://www.sears.com/dremel-robert-bosch-tool-dremel-robert-bosch-tool/p-SPM8863987423"
"Powerbuilt","Tools_Tool Sets_Mechanics Tool Sets","Powerbuilt 26 Blade Master Feeler Gauge Set - 648517","$11.95","https://www.sears.com/alltrade-powerbuilt-26-blade-feeler-gauge-648517/p-A035726801"
"Super Lube","Tools_Tool Sets_Specialty Tool Sets","Super Lube 21010 Super Lube 0.5 Oz. Tube Synthetic Multi-Purpose Lubricant 21010","$11.68","https://www.sears.com/synco-superlube-5oz-multipurp-lubricant-21010/p-SPM6488608307"
"Grey Pneumatic","Tools_Tool Sets_Specialty Tool Sets","Grey Pneumatic 1016R 0.38 in. Drive X 0.5 in. Standard","$11.22","https://www.sears.com/grey-pneumatic-grey-pneumatic-1016r-standard-3-8inch-dr/p-SPM11144892015"
"Steelex","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Steelex Woodstock D1324 9-Inch Diameter PSA 120 Grit Aluminum Oxide Sanding Disc, 2-Pack","$8.19","https://www.sears.com/woodstock-9inch-sanding-disc-a120-psa-2-pc/p-SPM7423501223"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 450-Piece Mechanic's Tool Set","$229.99","https://www.sears.com/craftsman-450-piece-mechanic-s-tool-set/p-A010318153"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 230-Piece Mechanic's Tool Set","$99.99","https://www.sears.com/craftsman-230-piece-mechanic-s-tool-set/p-00999920000P"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 320-Piece Mechanic's Tool Set","$159.99","https://www.sears.com/craftsman-320-piece-mechanic-s-tool-set/p-00999030000P"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 500-Piece Mechanic Tool Set","$899.99","https://www.sears.com/craftsman-500-piece-mechanic-tool-set/p-A102532125"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 165-Piece Mechanic Tool Set","$79.99","https://www.sears.com/uboxes-6-room-economy-kit/p-A102532127"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 115-Piece Mechanic Tool Set","$69.99","https://www.sears.com/craftsman-115-piece-mechanic-tool-set/p-A102532126"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","CRAFTSMAN Home Tool Kit / Mechanics Tools Kit, 57-Piece (CMMT99446)","$97.69","https://www.sears.com/craftsman-home-tool-kit-mechanics-tools/p-A109918324"
"Winado","Tools_Tool Sets_Mechanics Tool Sets","Winado 799 PCS Complete Tool Set Mechanics Wrenches Screwdriver Socket with Trolley Case, Auto Home Repair Kit","$118.99","https://www.sears.com/winado-599-pcs-complete-tool-set-mechanics-wrenches/p-A023655259"
"Trademark Global","Tools_Tool Sets_Electricians Tool Sets","Trademark Global Trademark ToolsT 74 piece Combo Cordless Drill &amp; Driver","$123.68","https://www.sears.com/trademark-global-product-name-4346613/p-A113120075"
"Entai","Tools_Tool Sets_Home Owner Tool Sets","Entai 218-Piece Tool Kit for Home, General Household Hand Tool Set with Solid Carrying Tool Box, Home Repair Basic Tool Kit Sets for","$81.69","https://www.sears.com/entai-218-piece-tool-kit-for-home-general/p-A099615531"
"FIRSTOFFER (Limited Sale)!!","Tools_Tool Sets_Mechanics Tool Sets","FIRSTOFFER (Limited Sale)!! 9pcs Hose Clamp Clip Plier Set Swivel Jaw Flat Angled Band Auto Repair Tools Kit","$55.60","https://www.sears.com/firstoffer-limited-sale-12pcs-8-19mm-metric-flexible/p-A065249021"
"Dsermall","Tools_Tool Sets_Home Owner Tool Sets","Dsermall Car Brake Caliper Press Tool Piston Wrench Spreader Caliper Pad Install Tool For Single Twin Quad Piston Disc Brake","$31.58","https://www.sears.com/dsermall-car-brake-caliper-press-tool-piston-wrench/p-A118671375"
"Cartman","Tools_Tool Sets_Home Owner Tool Sets","Cartman 148-Piece Tool Set - General Household Hand Tool Kit with Plastic Toolbox Storage Case, Socket","$60.00","https://www.sears.com/cartman-148-piece-tool-set-general-household-hand/p-A088734223"
"DeWalt","Tools_Tool Sets_Mechanics Tool Sets","DeWalt 115-DWMT73801 Mechanics Tool Set, 108-Piece","$118.99","https://www.sears.com/dewalt-dwmt73801-108-piece-1-4inch-3-8inch-drive/p-00941918000P"
"Stock Preferred","Tools_Tool Sets_Mechanics Tool Sets","Stock Preferred Damaged Screw Extractor 1/4 Hex Shank 6PCS","$18.99","https://www.sears.com/stock-preferred-damaged-screw-extractor-1-4-hex-shank/p-A117520479"
"DeWalt","Tools_Tool Sets_Mechanics Tool Sets","DeWalt DWMT73802 142-Pc. Mechanics Tool Kit, With Case - Quantity 1","$169.99","https://www.sears.com/dewalt-dwmt73802-mechanics-tool-kit-set-with/p-00941919000P"
"Craftsman","Tools_Tool Sets_Home Owner Tool Sets","Craftsman 8-Piece Kids Junior Tool Set with Tool Bag, Real Tools","$61.63","https://www.sears.com/craftsman-8-piece-kids-junior-tool-set-with/p-A099615769"
"BESTBUY","Tools_Tool Sets_Mechanics Tool Sets","BESTBUY New 5PCS Step Drill Bit Set 50 Sizes HSS COBALT Multiple Hole Step Drill Bit Set Mechanic Tool Set Accessory Kit","$34.16","https://www.sears.com/bestbuy-new-5pcs-step-drill-bit-set-50/p-A119002736"
"Craftsman","Tools_Tool Sets_Mechanics Tool Sets","Craftsman 270-Piece Mechanic Tool Set","$219.99","https://www.sears.com/craftsman-270-piece-mechanic-tool-set/p-A102532117"
"Crescent","Tools_Tool Sets_Mechanics Tool Sets","Crescent CTK128C Crescent 3/8 In. Drive 12-Point Standard/Metric Mechanic & Automotive Tool Set (128-Piece) CTK128C","$122.32","https://www.sears.com/crescent-sae-metric-128-pc-chrome-vanadium-steel-3-8/p-A009807966"
"Stock Preferred","Tools_Tool Sets_Mechanics Tool Sets","Stock Preferred Pick and Hook Set Gasket Scraper Hose Removal Pry Pullers Tool Set 4in1","$14.99","https://www.sears.com/stock-preferred-pick-and-hook-set-gasket-scraper/p-A117456576"
"AllSpace","Tools_Tool Sets_Home Owner Tool Sets","Allspace 43 Piece Essential Tool Set - 240214","$89.95","https://www.sears.com/allspace-43piece-ladies-pink-tool-set-with-tool/p-A090836569"
"DEKOPRO","Tools_Tool Sets_Home Owner Tool Sets","DEKOPRO 126 Piece Power Tool Combo Kits with 8V Cordless Drill, 10MM 3/8'' Keyless Chuck, Professional Household Home Tool Kit Set, DIY","$85.99","https://www.sears.com/dekopro-126-piece-power-tool-combo-kits-with/p-A114220803"
"GearWrench","Tools_Tool Sets_Mechanics Tool Sets","GearWrench KDT-83095 Auto Mechanic Tool Set","$2,690.36","https://www.sears.com/gearwrench-238-piece-intermediate-automotive-set/p-00914179000P"
"Hyper Tough","Tools_Tool Sets_Home Owner Tool Sets","Hyper Tough 54 Piece 1/4 and 3/8 inch Drive Socket Set","$25.99","https://www.sears.com/hyper-tough-54-piece-1-4-and-3-8-inch/p-A114926641"
"Capri Tools","Tools_Tool Sets_Mechanics Tool Sets","Capri Tools 107-Piece Electrical Terminal Assortment Set","$18.62","https://www.sears.com/capri-tools-360-piece-electrical-terminal-assortment-set/p-SPM10121209520"
"GCP Products","Tools_Tool Sets_Specialty Tool Sets","GCP Products 4Pc Flex Head Ratchet Set 1/4"" 3/8"" 1/2"" Dr 3/8"" Stubby 72-Tooth Ratchet","$80.99","https://www.sears.com/gcp-products-4pc-flex-head-ratchet-set-1-4inch-3-8inch-1-2inch-dr-3-8inch-stubby-72-tooth-ratchet/p-A120153806"
"Hyper Tough","Tools_Tool Sets_Home Owner Tool Sets","Hyper Tough 160-Piece Toolbox Set for Home and Auto","$58.48","https://www.sears.com/hyper-tough-160-piece-toolbox-set-for-home/p-A110849607"
"JAR-OWL","Tools_Tool Sets_Home Owner Tool Sets","jar-owl 21V Powerful Brushless Motor, 319 In-lb Torque, 0-1350RMP Variable Speed, 10MM 3/8'' Keyless Chuck, 25+1 Clutch, 1.5Ah","$111.15","https://www.sears.com/jar-owl-jar-owl-21v-powerful-brushless-motor/p-A114222245"
"Dremel","Tools_Tool Sets_Electricians Tool Sets","Dremel 3000.54 24 Piece Black Rotary Tool Kit With Storage Case","$96.05","https://www.sears.com/dremel-product-name-5202924/p-A113133549"
"GearWrench","Tools_Tool Sets_Mechanics Tool Sets","GearWrench 165PC 1/4 3/8 1/2 MECHANICS TO","$262.65","https://www.sears.com/gearwrench-165pc-mechanics-tool-set-with-case/p-00903324000P"
"POPULO","Tools_Tool Sets_Home Owner Tool Sets","POPULO 173 Piece Hand Tool Set, Basic Home Tool Kit with Tool Box, Socket Set, Screwdriver, Hammer, Pliers, Wrench and etc, Household","$67.82","https://www.sears.com/populo-173-piece-hand-tool-set-basic-home/p-A099616059"
"Grip","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","grip 14 pc 1/2"" jumbo crowfoot wrench set sae","$108.49","https://www.sears.com/grip-14-pc-1-2inch-jumbo-crowfoot-wrench/p-SPM8895362229"
"Shall","Tools_Tool Sets_Specialty Tool Sets","shall pink tool set, 246-piece home tool kit for women, ladies basic tool kit for house with 14wide mouth open tool bag, gene","$86.81","https://www.sears.com/shall-pink-tool-set-246-piece-home/p-A116287863"
"Odaof","Tools_Tool Sets_Home Owner Tool Sets","Odaof 39pcs Tool Kit Red","$30.97","https://www.sears.com/odaof-39pcs-tool-kit-red/p-A089755716"
"JAR-OWL","Tools_Tool Sets_Home Owner Tool Sets","JAR-OWL 108 Piece Power Tool Combo Kits with 16.8V Cordless Drill, Household Tools Set with DIY Hand Tool Kits for Professional Garden","$81.48","https://www.sears.com/jar-owl-108-piece-power-tool-combo-kits/p-A114175159"
"Great Choice Products","Tools_Tool Sets_Specialty Tool Sets","Great Choice Products 21Pc 3/4"" Dr Metric Socket Wrench Set Ratchet, Breaker Extension Bar 12-Point Us","$152.99","https://www.sears.com/great-choice-products-21pc-3-4inch-dr-metric-socket-wrench-set-ratchet-breaker-extension-bar-12-point-us/p-A120281210"
"GCP Products","Tools_Tool Sets_Specialty Tool Sets","GCP Products 7 Piece Metric 100 Tooth Ratcheting Wrench Set -","$111.99","https://www.sears.com/gcp-products-7-piece-metric-100-tooth-ratcheting-wrench-set/p-A120151414"
"Kingdder","Tools_Tool Sets_Home Owner Tool Sets","Kingdder 3 Pcs Universal Garage Door Opener Compatible with Chamberlain Liftmaster Craftsman Garage Door Control 893max Remote with Keyc","$38.05","https://www.sears.com/last-confection-8inch-x-8inch-x-3inch-deep/p-A110225927"
"Oria","Tools_Tool Sets_Specialty Tool Sets","ORIA Precision Screwdriver Kit, 76 in 1 with 56 Bits Repair Tool Kit for Cellphone, Game Console, Tablet and Other Devices,","$39.59","https://www.sears.com/oria-74-in-1-precision-screwdriver-set/p-SPM15088405624"
"DeWalt","Tools_Tool Sets_Mechanics Tool Sets","DeWalt Stanley Tools 7515075 DWMT73807 Tool Accessory Kit, 0.25 x 0.375 in.","$53.35","https://www.sears.com/dewalt-dwmt73807-tough-box-accessory-tool-kit/p-00904193000P"
"Teng Tools","Tools_Tool Sets_Mechanics Tool Sets","Teng Tools 1,001 Piece Mixed Hand Tool Bundle (No Storage) - TCMM1001NTOOLS","$4,715.99","https://www.sears.com/teng-tools-1-001-piece-mixed-hand-tool-bundle/p-A081311955"
"Stanley","Tools_Tool Sets_Home Owner Tool Sets","STANLEY Mechanics Tools Kit / Home Tool Kit, 65-Piece (94-248)","$123.69","https://www.sears.com/stanley-mechanics-tools-kit-home-tool/p-A088734893"
"Milwaukee","Tools_Tool Sets_Mechanics Tool Sets","Milwaukee Packout 106 Pcs 3/8 in and 1/4 in SAE/Metric Socket Set","$775.99","https://www.sears.com/milwaukee-packout-106-pcs-3-8-in-and-1-4/p-A117481232"
"Great Choice Products","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Great Choice Products 15Pcs Inch Setup Blocks Height Gauge Precision Aluminum Bars Woodworking New","$58.99","https://www.sears.com/great-choice-products-15pcs-inch-setup-blocks-height-gauge-precision-aluminum-bars-woodworking-new/p-A120278843"
"Maxam","Tools_Tool Sets_Electricians Tool Sets","Maxam 24 Piece Stainless Steel Bar Mixer Set - Home Bartender and Cocktail Kit with Shaker, Ice Tongs, Muddler, Mixing","$39.54","https://www.sears.com/maxam-24-piece-stainless-steel-bar-mixer-set/p-A090575628"
"GENERAL TOOLS MANUFACTURING","Tools_Tool Sets_Electricians Tool Sets","GENERAL TOOLS MANUFACTURING General Tools 661 Electronics Tech Repair Kit (32 Piece)","$29.00","https://www.sears.com/general-tools-661-electronics-tech-repair-kit-32/p-A027270764"
"Craftsman","Tools_Tool Sets_Specialty Tool Sets","craftsman mechanic tool set, 104 pieces, includes 20.5 drawers, 3-compartments (cmmt45068)","$180.61","https://www.sears.com/black-and-decker-us-inc-craftsman-1-4/p-A100635493"
"Mtech","Tools_Tool Sets_Specialty Tool Sets","Mtech 8"" Police Blue/Black Spring Assisted Folding Knife Blade Pocket Open Switch- Firefighter Rescue Pocket Knife - Hunting Kni","$21.41","https://www.sears.com/mtech-8-police-blue-black-spring-assisted-folding-knife/p-A099344353"
"DieHard","Automotive_Batteries_Battery Accessories_Jumper Cables","DIEHARD BOOST CBL12'X10G (Pack of 1)","$29.32","https://www.sears.com/diehard-dh1210-cable-booster-10-gauge-12'/p-SPM14290859310"
"Apollo Precision Tools","Tools_Tool Sets_Mechanics Tool Sets","Apollo Precision Tools Apollo Tools DT8422 144-Piece Household Tool Kit","$91.63","https://www.sears.com/beautlinks-144-piece-tool-set-general-household-hand/p-A109382323"
"MOB Peddinghaus","Tools_Tool Sets_Mechanics Tool Sets","MOB Peddinghaus 16 pc  6 pt 1/4"" Ratchet and Socket set with FusionBox","$39.90","https://www.sears.com/mob-peddinghause-16-pc-6-pt-1-4inch/p-00948828000P"
"KYDSAN","Tools_Tool Sets_Home Owner Tool Sets","KYDSAN 39-Piece General Tool Set-Essential Household Hand Tool Kit with Portable Toolbox Storage Case (Red)","$37.27","https://www.sears.com/kydsan-39-piece-general-tool-set-essential-household/p-A115999752"
"Wagner","Tools_Tool Sets_Home Owner Tool Sets","Wagner SprayTech Wagner 0503059 FURNO 300 Heat Gun, Dual Temp 750?F & 1000?F Heat Settings, Electric Heat Gun for Paint Removal, Bending PVC, Cra","$37.14","https://www.sears.com/wagner-spray-tech-dual-temp-heat-gun-ht1000/p-SPM6462785007"
"GearWrench","Tools_Tool Sets_Mechanics Tool Sets","GearWrench KDT-83091 Career Builder Starter Set","$2,683.18","https://www.sears.com/gearwrench-218-piece-career-builder-starter-set/p-00901418000P"
"Knipex","Tools_Tool Sets_Electricians Tool Sets","Knipex 1,000V Insulated 10 Pc Tool Set","$288.90","https://www.sears.com/knipex-1-000v-insulated-10-pc-tool-set/p-00932178000P"
"Tier1","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Tier1 Rust-Oleum 285140 30 oz. Chalked Paint- White","$34.63","https://www.sears.com/rust-oleum-285140-30oz-wht-chalked-paint-quantity/p-SPM10671083020"
"Teng Tools","Tools_Tool Sets_Mechanics Tool Sets","Teng Tools TCW707EV TOOLBOX MEGA BUNDLE 3 - 7 DRAWER ROLL CABINET INCLUDING TOOLS","$2,499.99","https://www.sears.com/teng-tools-free-tcw707ev-toolbox-mega-bundle-3/p-A030990241"
"Ingersoll Rand","Tools_Tool Sets_Mechanics Tool Sets","Ingersoll Rand 101 Piece Tech Solutions Master Non-Slip Socket and Bit Set - 752024","$199.99","https://www.sears.com/ingersoll-rand-101-piece-tech-solutions-master-non/p-A099139639"
"Wilde Tool","Tools_Tool Sets_Specialty Tool Sets","Wilde Tool G250 Angle Nose Ignition Pliers, 5 inch","$13.08","https://www.sears.com/wilde-tool-g250p-np-cs-5-angle-nose-ignition-pliers/p-SPM7428358403"
"Cartman","Tools_Tool Sets_Home Owner Tool Sets","Cartman 148Piece Tool Set General Household Hand Tool Kit with Plastic Toolbox Storage Case Blue","$46.74","https://www.sears.com/succ-rf-detector-amp-camera-finder-anti-spy/p-A062649158"
"caframo","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","caframo MSA C217374 MSA V-Gard Protective Hats, Fas-Trac Ratchet Suspension, 6 1/2 - 8, Black C217374 Pack of 1","$30.56","https://www.sears.com/msa-c217374-polyethylene-v-gard-fas-trac/p-SPM8781683923"
"ABN","Tools_Tool Sets_Specialty Tool Sets","ABN Magnetic Tool Strip Set â€“ 18 Inch Magnetic Tool Bar Garage Organizer Tool Storage Rack, 6 Pack Large Magnet Bars","$54.92","https://www.sears.com/abn-magnetic-tool-strip-set-18-inch/p-A082578240"
"GearWrench","Tools_Tool Sets_Mechanics Tool Sets","Gearwrench 80942 Gearwrench Ratchet Set, 239 pc., 1/4in, 3/8in, 1/2in  80942","$463.06","https://www.sears.com/gearwrench-239-piece-mechanics-tool-set/p-00951341000P"
"Teng Tools","Tools_Tool Sets_Mechanics Tool Sets","Teng Tools 1100 Piece Monster Mega Master Tool Kit - TCMONSTER02","$8,999.99","https://www.sears.com/teng-tools-1100-piece-monster-mega-master-tool/p-A030989582"
"GearWrench","Tools_Tool Sets_Mechanics Tool Sets","GearWrench Mechanics Tool Set In 3 Drawer Storage Box 239 Piece","$1,319.99","https://www.sears.com/gearwrench-mechanics-tool-set-in-3-drawer-storage/p-A117575087"
"Powerbuilt","Tools_Tool Sets_Mechanics Tool Sets","Powerbuilt 214 Piece Technician Tool Set - 642538","$386.95","https://www.sears.com/powerbuilt-214-pc-starter-mechanic-technician-tool-set/p-A099139590"
"Teng Tools","Tools_Tool Sets_Mechanics Tool Sets","Teng Tools 1001 Piece Mega Master Tool Kit - TCMM1001N","$4,999.99","https://www.sears.com/teng-tools-1001-piece-mega-master-tool-kit/p-A030988694"
"HOTO","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","Hoto Electric Screwdriver Tool Set, High-End Tool Kit, Outstanding Appearance, Compact & Portable, Minimalism Design, Hi","$157.13","https://www.sears.com/hoto-electric-screwdriver-tool-set-high-end/p-A115174856"
"VASTOOLS","Tools_Tool Sets_Woodworking & Carpenters Tools Sets","VASTOOLS Telescopic Magnetic Pickup Tool,10LB Magnet Stick, 30"" Extendable Magnet with Pocket Clip","$9.99","https://www.sears.com/vastools-telescopic-magnetic-pickup-tool-10lb-magnet-stick-30inch/p-A027281316"
"Great Choice Products","Tools_Tool Sets_Specialty Tool Sets","Great Choice Products 3/8"" Torque Wrench Socket Professional Drive Click Micrometer Spanner Ratcheting","$47.99","https://www.sears.com/great-choice-products-3-8inch-torque-wrench-socket-professional-drive-click-micrometer-spanner-ratcheting/p-A120335417"
